name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"14.65, 121.05",2020-01-23,31.1,21.2,27,32.3,21.2,27.6,19.4,64.8,0.191,100,4.17,rain,0,0,38.9,22.7,87.3,1015.1,49.7,9.4,104,9.1,4,,2020-01-23T06:25:10,2020-01-23T17:49:50,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,98434099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-01-24,27.8,24.1,26.1,30.1,24.1,26.4,22.3,80.1,1.3,100,8.33,rain,0,0,27,14.6,322.5,1013.9,71.2,8.4,52.1,4.5,2,,2020-01-24T06:25:09,2020-01-24T17:50:21,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-01-25,30,24,26.5,35,24,28.1,22.9,81.2,6.2,100,8.33,rain,0,0,34.6,16.2,48.4,1012.8,65.4,9.3,74.5,6.5,2,,2020-01-25T06:25:07,2020-01-25T17:50:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-01-26,32.1,23.9,27.4,36.6,23.9,29.9,23.3,78.7,0,0,0,,0,0,18.7,24.1,283.9,1011,47.4,9.4,122.3,10.6,4,,2020-01-26T06:25:04,2020-01-26T17:51:24,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-01-27,32.8,25.2,28,34.5,25.2,29.6,21.9,70.8,0,0,0,,0,0,19.8,17.2,335.8,1011.1,36.9,9.3,124.4,10.8,4,,2020-01-27T06:25:00,2020-01-27T17:51:54,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,ZCBU6,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-01-28,32.1,22.4,27.1,35.4,22.4,28.8,21.7,73.4,0,0,0,,0,0,37.1,17.2,290.6,1011.6,38.9,9.1,119.3,10.3,4,,2020-01-28T06:24:55,2020-01-28T17:52:25,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-01-29,30.1,21.7,26.5,33,21.7,27.8,21.1,73.4,0,0,0,,0,0,37.1,56.8,290.6,1011.9,45.6,8.3,98.1,8.5,3,,2020-01-29T06:24:48,2020-01-29T17:52:54,0.14,Partially cloudy,Partly cloudy throughout the day.,wind,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-01-30,30.3,23.2,26.6,32.1,23.2,27.3,19.7,66.3,0,0,0,,0,0,37.1,21.8,355.7,1012,38.5,9.4,115.3,9.9,4,,2020-01-30T06:24:41,2020-01-30T17:53:23,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-01-31,29,21.7,25.4,30.7,21.7,25.8,19.5,70.2,0,0,0,,0,0,28.1,20.8,45.6,1013.8,52.5,8.8,66.5,5.9,2,,2020-01-31T06:24:32,2020-01-31T17:53:52,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,98430099999,E0758,98425099999,RPLC,98327099999,98434099999,RPLL,C6BR3,98433099999"
"14.65, 121.05",2020-02-01,29.9,20.2,25.5,31.2,20.2,26,18.8,67.4,0,0,0,,0,0,37.8,26.4,96.1,1015.6,38,9.3,78,6.7,4,,2020-02-01T06:24:22,2020-02-01T17:54:20,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-02,28,20.4,24.6,29.6,20.4,24.8,19,71.5,0,0,0,,0,0,38.2,31.4,74.2,1015.8,55,9.6,55,4.7,2,,2020-02-02T06:24:12,2020-02-02T17:54:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,ZCBU6,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-03,27,21.7,24.2,28,21.7,24.3,17.8,68.1,0.4,100,4.17,rain,0,0,40.7,20,76.7,1016.8,62.8,9.5,63.7,5.6,2,,2020-02-03T06:24:00,2020-02-03T17:55:15,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,ZCBU6,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-04,30,18.9,25.1,31.6,18.9,25.5,18.2,67.3,0,0,0,,0,0,29.5,23.1,110.1,1015.2,46.9,9.1,103,8.8,5,,2020-02-04T06:23:46,2020-02-04T17:55:41,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-05,31,23,26.9,34.5,23,27.9,19.9,66,0,0,0,,0,0,29.9,18.5,85.7,1013.4,51.1,9.4,85.8,7.2,3,,2020-02-05T06:23:32,2020-02-05T17:56:07,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-06,30,24.2,26.7,33.3,24.2,28.1,21.6,74.1,0.004,100,4.17,rain,0,0,43.6,28.2,102.2,1013.2,65,9.6,51.3,4.3,2,,2020-02-06T06:23:17,2020-02-06T17:56:32,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98432099999,98429099999,C6CX3,98428099999,98430099999,E0758,98425099999,RPLC,98327099999,98434099999,RPLL,C6BR3,98433099999"
"14.65, 121.05",2020-02-07,29.1,24.7,26.6,33.3,24.7,28.4,23.3,82.5,26.4,100,16.67,rain,0,0,33.5,26,337.3,1013.7,75.1,9,68.4,5.9,3,,2020-02-07T06:23:01,2020-02-07T17:56:57,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98432099999,98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-08,30.1,24.2,26.6,34.2,24.2,28.3,23.6,84.1,27,100,16.67,rain,0,0,36,20.1,53.6,1014.5,72.3,8.4,66,5.8,4,,2020-02-08T06:22:43,2020-02-08T17:57:21,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-09,29,24.2,26.6,30.9,24.2,27.5,21,72.1,0,0,0,,0,0,42.8,21.5,60.8,1015.8,65.9,9.5,100.5,8.6,3,,2020-02-09T06:22:25,2020-02-09T17:57:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-10,28.9,22.4,25.8,30.2,22.4,26.3,19.4,68.8,0,0,0,,0,0,68.4,26.1,90.9,1016.4,51.1,9.5,60.8,5.3,3,,2020-02-10T06:22:05,2020-02-10T17:58:08,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-11,30.1,20.4,25.8,32.3,20.4,26.4,18.9,66.9,0,0,0,,0,0,43.9,23,95.9,1017.3,32.1,9.3,96.2,8.5,4,,2020-02-11T06:21:45,2020-02-11T17:58:30,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-12,31.5,19.7,26,32.3,19.7,26.5,18.7,65.8,0,0,0,,0,0,40,24.4,102.8,1016.3,32,9.1,125,10.9,5,,2020-02-12T06:21:24,2020-02-12T17:58:52,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-13,28.5,20.9,25.5,30.3,20.9,26.2,20.6,74.3,0.4,100,4.17,rain,0,0,33.5,24.9,98.4,1015.5,50.8,9.3,72.6,6.3,3,,2020-02-13T06:21:01,2020-02-13T17:59:13,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-14,31.9,21.1,27.1,34.8,21.1,28.5,20.7,69.4,0,0,0,,0,0,35.8,23.2,104,1014.2,32.2,9.8,97.8,8.5,4,,2020-02-14T06:20:38,2020-02-14T17:59:34,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-15,32.8,22.9,27.9,34.5,22.9,29.3,20.7,66.2,0,0,0,,0,0,44.6,23.7,104.8,1014.3,26.4,9.6,135.8,11.8,5,,2020-02-15T06:20:14,2020-02-15T17:59:54,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-16,32.1,21.2,27.3,35.7,21.2,28.8,20.5,67.4,0,0,0,,0,0,17.3,20.3,101.9,1015.1,35.9,9.4,129,11.2,4,,2020-02-16T06:19:49,2020-02-16T18:00:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-17,31.1,22.2,26.8,33.4,22.2,28.1,21.3,72.1,0,0,0,,0,0,50.4,20.9,56.6,1015.7,53.6,9.7,95.3,8.3,4,,2020-02-17T06:19:23,2020-02-17T18:00:33,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-18,31.6,24.9,27.2,34.2,24.9,28,20.3,66.4,0,0,0,,0,0,54,28.3,78.2,1015.4,51.4,9.2,113.3,9.8,4,,2020-02-18T06:18:56,2020-02-18T18:00:51,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,ZCBU6,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-19,31.1,22.7,26.5,32.6,22.7,27.1,18.7,62.8,0,0,0,,0,0,49.7,25.1,72.3,1016.1,32,9.5,123.7,10.6,4,,2020-02-19T06:18:28,2020-02-19T18:01:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-20,30,21.2,26,30.4,21.2,26.3,18.3,64,0,0,0,,0,0,53.6,30.8,70.1,1016.8,33.1,9.3,137.1,11.9,4,,2020-02-20T06:17:59,2020-02-20T18:01:26,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-21,31.9,22.1,27.1,33.9,22.1,27.9,18.2,58.8,0,0,0,,0,0,54.7,32.8,46.9,1017.3,33.4,9.8,124.5,10.8,5,,2020-02-21T06:17:30,2020-02-21T18:01:43,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-22,31,21.1,26.4,31.9,21.1,26.8,18.1,61.8,0,0,0,,0,0,49.7,32.8,67.6,1017,25.8,9.6,136.4,12,4,,2020-02-22T06:17:00,2020-02-22T18:01:59,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-23,31.9,22.7,27.4,33.9,22.7,28.7,20.1,65.1,0,0,0,,0,0,44.3,27,95.1,1016.1,38.2,9.7,109.8,9.5,4,,2020-02-23T06:16:29,2020-02-23T18:02:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-24,32.8,23.9,27.5,35.8,23.9,29.1,21.5,70.1,0,0,0,,0,0,50,25.3,101.9,1015,49.9,9.6,86.1,7.4,4,,2020-02-24T06:15:57,2020-02-24T18:02:30,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-25,31.1,23.1,27.4,33.6,23.1,28.5,20.9,68.8,0,0,0,,0,0,40,32,83.6,1013.7,30.8,9.6,118,10.4,4,,2020-02-25T06:15:24,2020-02-25T18:02:45,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-26,30,21.9,26.4,32.5,21.9,27.5,20.9,72.2,4,100,4.17,rain,0,0,31.3,16.6,85.7,1013.5,51.3,9.3,75.1,6.5,3,,2020-02-26T06:14:51,2020-02-26T18:02:59,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-27,31.8,24,27.2,35.5,24,27.9,20,66.3,0,0,0,,0,0,42.8,22.6,84.8,1013.3,58.9,9.3,115.5,9.7,4,,2020-02-27T06:14:17,2020-02-27T18:03:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-28,31.8,22.4,27.1,33.9,22.4,27.9,19.5,64.2,0,0,0,,0,0,43.6,23.5,73.1,1013.7,43.9,9.6,107,9.4,4,,2020-02-28T06:13:43,2020-02-28T18:03:27,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-02-29,31.4,24.1,27.6,33.5,24.1,28.6,19.9,63.8,0,0,0,,0,0,42.5,28.7,92.4,1014,32.5,9.9,118.7,10.2,4,,2020-02-29T06:13:08,2020-02-29T18:03:40,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-03-01,31.3,22.7,27.1,36.2,22.7,28.4,20.3,66.8,0,0,0,,0,0,31.7,20,118.7,1013.7,37.2,9.9,128,11.1,5,,2020-03-01T06:12:32,2020-03-01T18:03:52,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-03-02,32.3,21.6,27.1,34.9,21.6,28,19.4,64.1,0,0,0,,0,0,42.5,27.5,114.5,1013.1,28.3,9.7,132.8,11.4,4,,2020-03-02T06:11:56,2020-03-02T18:04:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"14.65, 121.05",2020-03-03,32,22.6,26.9,34.9,22.6,27.8,19,63,0,0,0,,0,0,36,24.2,89.7,1012.8,37.5,9.2,103.8,9,4,,2020-03-03T06:11:19,2020-03-03T18:04:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
