name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"14.6689,121.0277",2025-01-29,29.3,22.2,26.5,31.9,22.2,27.5,20.7,70.8,0,0,0,rain,0,0,51.1,34.6,49.9,1013.4,64,10.8,73.1,6.6,3,10,2025-01-29T06:24:52,2025-01-29T17:53:23,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-01-30,29.8,24.7,26.9,31.6,24.7,27.9,20.6,68.6,0.021,100,4.17,rain,0,0,49.7,64.6,37.4,1011.5,81.5,11.1,99,8.7,4,10,2025-01-30T06:24:44,2025-01-30T17:53:52,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-01-31,30,23.6,26.9,32.3,23.6,28.7,22.9,79.3,0.616,100,16.67,rain,0,0,38.9,23.6,63.3,1010.5,81.9,10.8,96.3,8.4,5,10,2025-01-31T06:24:34,2025-01-31T17:54:20,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-01,32.9,25.6,28.4,35.5,25.6,30.2,22.1,70,0,0,0,,0,0,36,18.4,100.3,1009.9,46.6,11.4,149.5,12.8,6,10,2025-02-01T06:24:23,2025-02-01T17:54:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-02,33,23.3,28.5,38.1,23.3,31,22.7,72.3,0,0,0,,0,0,14,16.6,101.4,1009.8,27.5,11,140.1,12.2,5,10,2025-02-02T06:24:11,2025-02-02T17:55:15,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-03,31.1,25.4,27.6,34.9,25.4,29.5,22.7,75.7,0,0,0,,0,0,16.6,21.7,46.9,1010.5,44.4,11.9,108.8,9.5,5,10,2025-02-03T06:23:59,2025-02-03T17:55:42,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-04,29.2,23.7,26.4,31.8,23.7,27.3,21.9,76.9,0.65,100,12.5,rain,0,0,33.8,18,80.4,1011.3,67.7,11.2,95.8,8.3,4,10,2025-02-04T06:23:45,2025-02-04T17:56:08,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-05,30.8,23.6,26,33.1,23.6,26.5,20.2,71,0,0,0,rain,0,0,47.2,26.8,357.6,1011.4,65.9,11.4,83,7.2,5,10,2025-02-05T06:23:30,2025-02-05T17:56:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-06,30.3,22.9,25.5,33.5,22.9,25.9,20.2,72.7,0.026,100,8.33,rain,0,0,37.1,19.3,30.1,1011.4,71.6,9.9,73.9,6.5,4,10,2025-02-06T06:23:13,2025-02-06T17:56:58,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-07,29.7,23.2,25.4,33.5,23.2,26.1,21.9,81.2,0.029,100,16.67,rain,0,0,43.2,15.2,77.8,1011,92.2,9.6,39.5,3.3,2,10,2025-02-07T06:22:56,2025-02-07T17:57:23,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-08,30,23.1,25.6,32.5,23.1,26,21.3,78.1,0.293,100,20.83,rain,0,0,54,22.6,28.8,1010.8,86.4,10.9,104.4,8.8,5,10,2025-02-08T06:22:38,2025-02-08T17:57:46,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-09,28.9,22.7,25.5,31,22.7,26,21,76.8,0.9,100,16.67,rain,0,0,54.7,17,49.7,1011.6,77.4,11.1,94,8.1,6,10,2025-02-09T06:22:19,2025-02-09T17:58:10,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98432099999,98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-10,28.9,24.2,26.4,32.2,24.2,27.4,22.2,78.6,3.145,100,8.33,rain,0,0,48.6,27.1,65.3,1012.3,86.6,12.6,81.5,7,3,10,2025-02-10T06:21:59,2025-02-10T17:58:32,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-11,31,24.1,26.9,35.4,24.1,29.1,23.7,83.2,0.223,100,25,rain,0,0,36,20.7,67.9,1012.6,80.5,10.7,93.2,8,4,10,2025-02-11T06:21:37,2025-02-11T17:58:54,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-12,33.3,25.3,28.7,36,25.3,30.9,22.8,72,0.003,100,4.17,rain,0,0,32.4,20.4,77.5,1012.5,55.8,10.7,138.8,12,7,10,2025-02-12T06:21:15,2025-02-12T17:59:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-13,31.1,24.2,27.5,36.5,24.2,30.1,23.6,79.9,40.625,100,8.33,rain,0,0,18,17.7,67.6,1012.1,54.2,11.3,121.8,10.5,6,30,2025-02-13T06:20:52,2025-02-13T17:59:36,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-14,30.2,24.7,27.4,35.5,24.7,30.1,23.7,80.7,5.251,100,12.5,rain,0,0,20.5,19.3,69,1011.3,82.8,10.6,84.8,7.3,4,10,2025-02-14T06:20:28,2025-02-14T17:59:57,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-15,30.9,23.8,27.8,35.6,23.8,30.7,23.7,79.1,0.012,100,4.17,rain,0,0,24.1,11.8,138.5,1010.5,74.5,10.3,77.5,6.7,3,30,2025-02-15T06:20:03,2025-02-15T18:00:16,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-16,32.9,25,28.8,38,25,32.4,23.8,75,0.394,100,8.33,rain,0,0,20.9,18.5,125.2,1011.3,48.9,11,103.5,8.8,6,30,2025-02-16T06:19:37,2025-02-16T18:00:36,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-17,30.9,25,28.1,35.8,25,31.5,23.7,77.3,27.403,100,12.5,rain,0,0,26.3,17.6,75.8,1012.4,46.9,9.9,90,7.7,7,30,2025-02-17T06:19:10,2025-02-17T18:00:54,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-18,29.9,23.6,27.2,34.6,23.6,29.7,23.5,80.4,14.163,100,8.33,rain,0,0,23.8,22.8,74.2,1012.4,66.6,10.3,102.4,8.8,6,10,2025-02-18T06:18:43,2025-02-18T18:01:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-19,30.2,23.8,27.4,33.9,23.8,29.2,21.7,72,0,0,0,,0,0,36,39.1,78.1,1012.8,55.8,10.3,115.5,10,6,10,2025-02-19T06:18:14,2025-02-19T18:01:30,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-20,29.5,23.7,26.2,31.4,23.7,26.9,22,78.4,1.125,100,16.67,rain,0,0,43.6,26.8,86.8,1013.8,81.8,10.5,76,6.5,4,10,2025-02-20T06:17:45,2025-02-20T18:01:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-21,30.1,25.4,26.9,34.1,25.4,28,21.9,74.4,0.02,100,4.17,rain,0,0,54,24.4,72.9,1014.7,85.2,10.7,83.8,7.2,5,10,2025-02-21T06:17:15,2025-02-21T18:02:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-22,32.2,24.8,27.4,33.7,24.8,28.6,20.2,65.2,0,0,0,,0,0,45.7,27.8,91.9,1016,84,10.3,124.4,10.9,7,10,2025-02-22T06:16:44,2025-02-22T18:02:19,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-23,31.5,24.5,27.8,34.1,24.5,29,20.7,65.9,0,0,0,,0,0,36.7,23,74.4,1016.7,60.1,11.3,128.6,11.1,7,10,2025-02-23T06:16:12,2025-02-23T18:02:34,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
