name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"14.65, 121.05",1993-01-01,31.6,19.9,26,37.9,19.9,27.5,21.5,77.4,0,0,0,,,,,14.8,83.8,1013.5,30,9.1,,,,,1993-01-01T06:21:02,1993-01-01T17:37:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-02,31.1,20.2,26.3,37.9,20.2,28.1,22,77.9,0,0,0,,,,,10.8,345.9,1013.4,41.1,9.4,,,,,1993-01-02T06:21:24,1993-01-02T17:38:09,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-03,31.1,21.6,25.9,37.9,21.6,27.3,21.4,76.6,0,0,0,,,,,21.6,76.5,1014,45.5,9.9,,,,,1993-01-03T06:21:45,1993-01-03T17:38:44,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-04,31.1,22.9,26.5,39.3,22.9,28.5,22.3,78,0,0,0,,,,,29.5,91.4,1013.4,25.8,11.3,,,,,1993-01-04T06:22:05,1993-01-04T17:39:19,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-05,30.1,19.7,25.5,35.2,19.7,26.8,21.1,77.7,0,0,0,,,,,36,90.9,1013.9,23.5,12.1,,,,,1993-01-05T06:22:24,1993-01-05T17:39:54,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-06,31.1,20.1,26.8,36.7,20.1,29,21.3,73.1,0,0,0,,,,,36,87.1,1013.5,20.3,12,,,,,1993-01-06T06:22:43,1993-01-06T17:40:29,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-07,31.1,20.7,25.9,39.3,20.7,27.3,21.8,79.2,0,0,0,,,,,29.5,68.1,1012.9,44,10.4,,,,,1993-01-07T06:23:00,1993-01-07T17:41:04,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-08,28.3,22.1,25.5,32.8,22.1,26.8,21.6,79.2,0,0,0,,,,,18,89.5,1012.9,52.3,12.1,,,,,1993-01-08T06:23:16,1993-01-08T17:41:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-09,30.6,21.4,26.3,35.2,21.4,27.7,21.4,75.2,0,0,0,,,,,36,84.6,1012.6,45,10.8,,,,,1993-01-09T06:23:32,1993-01-09T17:42:15,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-10,31.8,21.1,25.7,36.7,21.1,26.7,20.9,76.1,0,0,0,,,,,14.8,73.5,1010.8,23.2,11.5,,,,,1993-01-10T06:23:46,1993-01-10T17:42:50,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-11,30.5,22.1,25.7,33,22.1,26.9,21.3,76.9,0.002,100,4.17,rain,,,,43.2,93.8,1010.2,73.6,9.7,,,,,1993-01-11T06:23:59,1993-01-11T17:43:25,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-12,30,22.7,26.5,33.5,22.7,27.9,21.7,75.8,0.187,100,4.17,rain,,,,29.5,91.9,1011.5,39.1,11.4,,,,,1993-01-12T06:24:12,1993-01-12T17:44:00,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-13,32.1,23.1,27.6,40.8,23.1,29.4,21.2,69.5,0,0,0,,,,,36,85.6,1011.2,30,12.7,,,,,1993-01-13T06:24:23,1993-01-13T17:44:35,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-14,30.5,23.1,26.6,34.3,23.1,28.2,22.1,76.7,99,100,4.17,rain,,,,29.5,89.5,1009.2,64.7,11.5,,,,,1993-01-14T06:24:33,1993-01-14T17:45:09,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-15,32.1,22.1,26.7,42.5,22.1,29.3,22.9,80.2,0,0,0,,,,,18.4,9.3,1008.7,40.5,10.3,,,,,1993-01-15T06:24:42,1993-01-15T17:45:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-16,30.8,25.1,27.3,36,25.1,29.9,24,82.6,0,0,0,,,,,14.8,3.5,1009.7,77.5,7.3,,,,,1993-01-16T06:24:49,1993-01-16T17:46:18,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-17,29.1,23.1,26.5,32.1,23.1,27.9,22.2,77.9,0.289,100,4.17,rain,,,,10.8,352.5,1010.4,67.7,9.2,,,,,1993-01-17T06:24:56,1993-01-17T17:46:52,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-18,31,23.1,26.3,34.5,23.1,27.8,22.5,80.1,0,0,0,,,,,43.2,10.6,1009.7,64.2,9.9,,,,,1993-01-18T06:25:02,1993-01-18T17:47:26,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-19,30.1,23.1,27.4,33.7,23.1,29.5,22.6,75.8,0.009,100,4.17,rain,,,,21.6,61.4,1009.4,68.9,8.5,,,,,1993-01-19T06:25:06,1993-01-19T17:48:00,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-20,29.8,22.1,26.8,32.9,22.1,28.4,21.6,73.8,0,0,0,,,,,18.4,69,1010.1,51.8,10.9,,,,,1993-01-20T06:25:09,1993-01-20T17:48:33,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-21,29,23.1,26.1,33.7,23.1,27.6,22.2,79.6,0.034,100,4.17,rain,,,,10.8,120.1,1011.4,57.8,11,,,,,1993-01-21T06:25:11,1993-01-21T17:49:06,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-22,31.1,21.1,26.8,34,21.1,28.7,22.1,76,0,0,0,,,,,18.4,24.5,1010.9,45,9.9,,,,,1993-01-22T06:25:12,1993-01-22T17:49:38,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
"14.65, 121.05",1993-01-23,31.1,20.6,26.6,33.8,20.6,28.3,22,76.4,0,0,0,,,,,18.4,313.1,1009.9,33.6,9.7,,,,,1993-01-23T06:25:12,1993-01-23T17:50:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428041224,98434099999,98430099999,98425099999"
