name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
quezon city,2020-01-01,29.3,24.5,26.9,32.3,24.5,28.7,22.6,77.4,0.098,100,25,rain,,,,8.8,4.5,1015.8,66.3,5.4,79.1,7,3,,2020-01-01T06:20:49,2020-01-01T17:37:11,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-02,31,24.7,27.6,35.4,24.7,29.2,21.9,72.1,0.049,100,12.5,rain,,,29.1,16.7,69.1,1016.1,51.9,5.7,94.5,8.1,4,,2020-01-02T06:21:11,2020-01-02T17:37:45,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-03,31.9,22.8,27.1,34.2,22.8,28,19.7,65,0,0,0,,,,30,17.1,66.2,1015.1,40.7,5.8,88.2,7.7,4,,2020-01-03T06:21:33,2020-01-03T17:38:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-04,31.2,21.6,26.8,34.4,21.6,27.9,20.3,68.7,0.005,100,4.17,rain,,,24.2,11.1,44,1013.3,42.1,5.9,96.2,8.3,4,,2020-01-04T06:21:54,2020-01-04T17:38:55,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,ZCBU6,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-05,30.9,23.3,27.1,33,23.3,28.2,21.1,71,0.397,100,12.5,rain,,,23,17.2,77.8,1013.7,53.2,5.9,104.7,8.9,4,,2020-01-05T06:22:14,2020-01-05T17:39:30,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,ZCBU6,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-06,31.8,25.2,28,34.7,25.2,29.3,20.5,64.6,0,0,0,,,,29.1,13.9,88.5,1013.6,47.5,5.9,85.8,7.3,3,,2020-01-06T06:22:32,2020-01-06T17:40:05,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-07,30.6,22.9,27.3,34.9,22.9,29.1,21.5,71.3,0.044,100,8.33,rain,,,23.1,11.3,83,1013.3,48.7,5.7,77.4,6.7,3,,2020-01-07T06:22:50,2020-01-07T17:40:40,0.38,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-08,31,24,26.9,35.4,24,28.6,22.4,77.4,2.015,100,12.5,rain,,,35.8,10.1,81.8,1012.3,62.1,5.7,80,6.9,4,,2020-01-08T06:23:07,2020-01-08T17:41:15,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-09,31,23.2,27,34.5,23.2,28.2,20.9,69.9,0,0,0,,,,22.4,14,97.1,1012.3,44.5,5.8,71.1,6,4,,2020-01-09T06:23:23,2020-01-09T17:41:50,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-10,29.1,22.3,26.4,32.8,22.3,27.5,21.3,74.2,0.045,100,4.17,rain,,,,14.6,11.5,1010.9,51.7,5.7,73.1,6.2,3,,2020-01-10T06:23:38,2020-01-10T17:42:25,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98432099999,98429099999,C6CX3,98428099999,98430099999,E0758,98425099999,RPLC,98327099999,98434099999,RPLL,C6BR3,98433099999"
quezon city,2020-01-11,31,23.3,27,35.8,23.3,28.5,21.3,72.1,0.005,100,4.17,rain,,,,11.1,77.3,1010.9,43.2,5.7,79.4,6.9,4,,2020-01-11T06:23:52,2020-01-11T17:43:01,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-12,30.9,23.3,26.9,34.4,23.3,28.4,21.9,74.6,0,0,0,,,,,8.9,18.6,1010.3,56.3,5.7,95.1,8.2,3,,2020-01-12T06:24:04,2020-01-12T17:43:36,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-13,29.5,23.4,26.7,32.5,23.4,28.1,22.5,78.7,0.247,100,4.17,rain,,,,11.2,28.2,1010.2,68.3,5.7,64.4,5.5,2,,2020-01-13T06:24:16,2020-01-13T17:44:11,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-14,30,23.9,26.8,34,23.9,28.3,22.1,75.9,0.3,100,12.5,rain,,,,15.2,5.3,1011.9,56.2,5.9,51.8,4.3,2,,2020-01-14T06:24:27,2020-01-14T17:44:45,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-15,30.3,22.9,26.7,34.6,22.9,28.3,21.9,75.3,0,0,0,,,,,11.2,69.7,1012.7,47.2,5.7,53,4.6,2,,2020-01-15T06:24:36,2020-01-15T17:45:20,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-16,32,23.1,27.3,36.1,23.1,28.9,21.2,70.1,0,0,0,,,,,13.2,97,1012.7,42.5,5.6,95.1,8.3,4,,2020-01-16T06:24:45,2020-01-16T17:45:54,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,2020-01-17,31,23.7,27.7,36.6,23.7,30.4,22.5,73.8,0,0,0,,,,,15,350.8,1012.8,48.3,5.8,75.5,6.4,3,,2020-01-17T06:24:52,2020-01-17T17:46:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
